premium_event_id,premium_recognized_at,channel,premium_amount
33dc01a5-3f48-458e-a698-5ebcd100d3c2,2025-10-28,구글,995315.6509085413
b40a265f-65fb-4c4e-9c27-13f90ee12b7f,2025-10-28,구글,937721.8209741154
40ec89f4-4a04-4fea-a4da-358c708be906,2025-10-28,구글,985010.1600223127
994484a2-2cb6-4211-9bce-3c509b304a4b,2025-10-28,구글,660047.5399065851
63c458cb-3edc-44d8-83bd-90bbdaa332d4,2025-10-28,구글,1011914.5542038605
4c3daa78-e872-4123-9206-6a12f30d4294,2025-10-28,구글,1148608.3684777732
16f09963-5a63-48b3-aa59-f6b66ac27f2f,2025-10-28,구글,1918441.3260071946
0abc538f-545e-40b4-b7a6-dc46c0794dfb,2025-10-28,구글,1071693.2467243404
ab25fa97-a30b-45de-99b7-c044c8cad022,2025-10-28,구글,482189.42504079733
37708ece-c74f-413a-8eb9-3ca07dcf50e7,2025-10-28,구글,1009893.6082975101
806b2a63-439a-4ba1-a7c7-3c0569612265,2025-10-28,구글,2572547.2186811357
a2cee1a0-be39-4eed-bb63-7808e0393420,2025-10-28,구글,1386470.1230156545
a860b9c1-e041-449e-b9ae-d310a0321f24,2025-10-28,구글,797133.4517174135
8df7f0bd-e736-4a6d-acb2-b7ed941d5d7f,2025-10-28,구글,1266079.7679119376
749dc59c-bd29-46f1-ba3c-55ed9afa926d,2025-10-28,구글,815458.9051458223
49eaf937-f265-4d01-830f-f67f77b862ac,2025-10-28,구글,666379.2662750675
52a69950-f5e1-432d-9cf2-83fea84722cd,2025-10-28,구글,928577.2433882386
abcf9aa7-96b7-45d3-a15a-f00ba39dc8c6,2025-10-28,구글,1073649.8350037853
09656cf8-3703-44fb-a6f5-16ecd3dacc04,2025-10-28,메타,1656195.3731182066
45fb1afc-dbc1-47fd-b9b8-5516adf39844,2025-10-28,메타,432196.9004123971
38e78d6e-7cf9-4747-8e02-f8dc755a6221,2025-10-28,메타,554553.2740413584
dcfbe763-2ae0-4c0b-afb9-b72f52ab15ca,2025-10-28,메타,1014481.4836105097
896ffae5-342e-46f8-bd1c-8eec90890cb7,2025-10-28,메타,1670499.3734783337
8e7bd798-a4ad-4cec-a443-77ae6167fc8f,2025-10-28,메타,973795.9654041836
05512a61-dd89-49e9-8fb9-7c622a664b9a,2025-10-28,메타,1075270.7337686801
b6f48bdc-1c94-46b8-8659-e705da868cc5,2025-10-28,메타,864541.5330414043
1d23966e-265e-4980-b466-9fccae872799,2025-10-28,메타,569423.9321897861
1121a336-e744-40d2-99ee-49be38ce7311,2025-10-28,메타,705656.9739674372
26ef008f-a084-4317-b9c8-905b4c90b64d,2025-10-28,메타,528699.7541087642
62662002-aa60-4a2a-99a2-e5e887a340bd,2025-10-28,메타,514759.91064337944
2cf79d05-3db6-4685-967a-bb7f3ddbc318,2025-10-28,메타,1008162.0039029255
cf028089-f6a4-472e-b3f8-4d9640b05e02,2025-10-28,메타,547801.7181681583
e2ba06c4-778c-422f-99e6-b5809e997464,2025-10-28,메타,975554.6575997142
f5ac2f6c-aec1-4666-917b-b6b44880647f,2025-10-28,메타,510022.82787652937
92989611-0c12-4cc7-ba97-ba5bdf769af4,2025-10-28,메타,966554.6044872798
5e7556e4-56f2-4892-8fd7-6bd59ad557d5,2025-10-28,메타,706068.005949775
be8f9ac9-a75c-4538-a2c9-aa5dd903790f,2025-10-28,메타,1506931.5852314567
855340a3-2d31-470d-9f72-bb404249b32c,2025-10-28,네이버,586935.5641354955
fccf326e-7308-4b1a-a874-5992c2d5abb5,2025-10-28,네이버,546552.2081990704
a9673672-d5cc-47a6-aafb-72a19a41941e,2025-10-28,네이버,391578.791199747
3c6d8e11-c51c-470e-a653-52904eef1718,2025-10-28,네이버,621546.8838037747
a0670311-58df-4c6d-b552-fc965abf7857,2025-10-28,네이버,1139555.8660560679
ac6876c5-c3ef-42fb-ba71-1c8f70133015,2025-10-28,네이버,511340.95568967663
2e4e8983-c6e6-474a-bb99-703bed8d7cb6,2025-10-28,네이버,555557.3515396928
60c612c2-b40d-4149-b01e-63deab3551bf,2025-10-28,네이버,1732324.7250455616
12467e56-0402-468c-882c-d81c0f8cadeb,2025-10-29,카카오,780387.3351131023
ac1c2083-b4d8-4641-8d66-66497fa87466,2025-10-29,카카오,580653.6607643533
f72776b0-2bec-439f-97f3-ee6e970113ce,2025-10-29,카카오,421314.1045703854
db2a4bd5-bd47-4890-9667-0595ee70ce7c,2025-10-29,카카오,846292.0562472586
b58c9731-9a0e-444c-b4b6-9ef4eb1111fa,2025-10-29,카카오,825157.8270539991
87ab2708-dccd-46a0-93f7-4e9c5b3ba5f0,2025-10-29,카카오,733882.4951434383
efcc24d2-2e19-4b03-a847-37577f606ed7,2025-10-29,카카오,996036.5070288539
b8a1ff94-691c-4910-b9f6-249be3d7fbec,2025-10-29,카카오,1058505.3783316764
236c4654-2f8b-4137-a7ab-a15fb74e9374,2025-10-29,카카오,1032131.8628338256
c28f1a88-2238-4543-be1e-ca98fefcac52,2025-10-29,카카오,825227.302423512
3975fb6e-9564-45e9-9514-44eb1ed07ca9,2025-10-29,카카오,626867.334993873
91131ed1-55e1-4a48-b82f-9ff821b1c07d,2025-10-29,카카오,1163681.7216550543
250ea2cf-0536-47da-a51d-e7669a45daf1,2025-10-29,토스,635223.5925251484
d0f2619a-9f12-46ed-888b-3416fa89448d,2025-10-29,구글,1313714.4478840355
a0cc258b-9439-49da-a327-dd3b588bf269,2025-10-29,구글,1566880.7483765283
6ac332ba-4944-410c-8daa-4f3a1ad5fa2a,2025-10-29,구글,1024460.709779443
1d150ef9-016b-4920-a78a-528333417581,2025-10-29,구글,1603954.8098731812
d95c2c64-577b-4b10-8a53-cd13b29b47a0,2025-10-29,구글,543761.373103105
3d4202ff-90a8-407e-8adb-78b63c8feec9,2025-10-29,구글,1022816.9803421389
a6db7e04-fe6e-4ca1-b3e7-83b1e0a4f0bc,2025-10-29,구글,1028014.0752429987
b48a227f-8d8a-4a39-836a-f9a91162d94c,2025-10-29,구글,819510.586130206
6631b090-7df1-446b-8a37-05997a4c73d3,2025-10-29,구글,2287671.120940916
f5ff097a-3d63-4f82-b01a-d058a29dd9bd,2025-10-29,구글,1019198.5784017445
835cae24-f7e6-417d-8e46-10959f021848,2025-10-29,구글,910564.1059994563
6131e471-1526-4d91-852c-f9d36d37cfca,2025-10-29,구글,1050669.6021387258
71a28959-ee59-45da-95a4-bc1d7747e2ba,2025-10-29,구글,537907.6682461125
538195e0-673c-437b-8352-59fff35072a9,2025-10-29,구글,810668.3601549064
26fe340b-b2ff-4ceb-8338-c2ca3d3d8da1,2025-10-29,구글,1440988.5479918623
40eb3dac-d99f-4612-85a6-5efd88a1f49f,2025-10-29,구글,846460.4609807782
17d91457-e10f-4f5f-a72d-d2ee20e043f4,2025-10-29,구글,792416.1177684931
dfe1308d-cf8f-4208-b7e0-6bcdc6179a79,2025-10-29,구글,1604807.224229749
246e1011-2137-4314-aa1a-796c77d8bee3,2025-10-29,구글,1621163.549910571
c92e43b0-f94a-4f79-b344-c6a4f6b5ee02,2025-10-29,구글,1235489.2378176127
88f6c1ae-2304-4b10-81d2-10f6eb4b158e,2025-10-29,구글,896435.8536933892
9fb3a5b5-4360-422d-964d-2a0e56d97f70,2025-10-29,구글,962553.8448495896
79a5ffce-d4c9-420c-ad35-811104e485ae,2025-10-29,구글,798908.140815485
83cce519-f543-476b-92c3-829d8193bb8f,2025-10-29,구글,750200.3689928802
d4249a10-7c08-41a5-bcb2-ed26d5105328,2025-10-29,구글,738010.4745409582
549022ad-da19-4557-a50f-89c4d4b35f31,2025-10-29,구글,849508.1241771837
f63ca64e-a010-4279-bdc8-1d8e707b553a,2025-10-29,구글,740375.5310440568
e726070b-f561-446b-b512-3a3014968c29,2025-10-29,구글,621784.0025618616
3d2feefa-9cd8-4f7c-b4c0-0baf6e8e6d15,2025-10-29,구글,1119926.502989673
5baae745-9d55-492b-a660-bae407f44451,2025-10-29,구글,1125555.5336914
b5cb9494-ceb2-4be7-a41d-c2334c085283,2025-10-29,구글,1825989.058481727
82441d21-3e08-4bee-be53-d54f71e5a09f,2025-10-29,구글,835527.9472689605
25a260ab-8874-40b3-a307-0f7cbf066c1a,2025-10-29,구글,1148633.958782825
35daf1c0-d4a5-479f-8c18-57e6fc203b39,2025-10-29,구글,1154948.011144995
02420a8f-829f-4a84-b3fc-1009f5921733,2025-10-29,구글,958001.2316479136
a3e5a89f-f8a5-4ec2-a53e-67d21fe23e61,2025-10-29,구글,1331745.2020819518
6f83a8c3-2aba-4df9-92a0-90ab97f6429d,2025-10-29,구글,1345392.5261296092
6f658204-f819-4136-9ddd-d1624a537afe,2025-10-29,구글,1160563.7068009085
01b5ff60-1617-4401-a3aa-fb14b1f17988,2025-10-29,구글,957431.670513783
62edad6b-8077-421c-986a-2c56f1c5add0,2025-10-29,구글,925774.3504796375
ccd952e0-25eb-4337-9b57-7029743a5ad1,2025-10-29,구글,663319.4320905575
656e9102-352f-4ac9-a18f-2cd7b2dfe321,2025-10-29,구글,798442.2100050891
a55281be-695c-4110-897f-fab3aafcb619,2025-10-29,구글,848400.6390222292
dd4bc0f4-5aea-4e0f-acc3-3ebefc12994e,2025-10-29,구글,718887.4274079704
ba8ef332-fa2b-410a-ada9-9e858fd0050e,2025-10-29,구글,1204464.5228644614
c9a2937e-ab68-4ee0-8fcf-7e164c495b91,2025-10-29,메타,1286716.3044438814
aa6dece3-fe05-46af-aaa4-8b29430b4dba,2025-10-29,메타,778132.0786581602
d5dce371-7d98-4663-ad5f-4d9ddefaf8e2,2025-10-29,메타,662051.3376890022
be8d96b4-cd84-403c-a342-a46bf1818b09,2025-10-29,메타,520017.50850430736
8c634205-cfed-49a9-b997-b7fa0a38d630,2025-10-29,메타,950004.1853965309
84dd6b52-35f9-458c-b9a1-c6e8fb6e3065,2025-10-29,메타,1228159.4518213372
31eea68f-8a76-46df-8c8a-e28e7b95d534,2025-10-29,메타,957679.4213880535
651438b6-b5be-49ba-8a30-ecc900e77eee,2025-10-29,메타,2102152.823637686
f7432eb4-89ef-42bb-a889-974ca5a1a677,2025-10-29,메타,1520963.91451473
2363f09e-b7c9-417c-8daf-e402ed660c22,2025-10-29,메타,759130.3336634435
1f176309-7797-43bf-a4c7-320fcbaf2be2,2025-10-29,메타,755948.7724880731
b43cb812-1a13-43d4-9f00-0225ec8b2634,2025-10-29,메타,1035938.7235746401
5937cb05-4226-4d7d-b76c-149a0e1f75ce,2025-10-29,메타,613988.9393991734
af39b322-d7a7-4d79-9e23-97eaed274714,2025-10-29,메타,1368813.9429173619
36a0d0c0-a286-48e4-8159-e877fb61698f,2025-10-29,메타,992100.8792280591
67294faf-9d9b-44ed-bf84-49d11934c2eb,2025-10-29,메타,951241.668337209
c09e34e2-1fbd-4d62-afa4-27959ccdd013,2025-10-29,메타,1129992.249977219
f01bfdca-5df0-4e62-8e88-f7fc2738ae97,2025-10-29,메타,1710116.0958377817
ed739e07-88e0-461b-a81e-b2d9cf214774,2025-10-29,메타,919257.9118725653
2e4eb393-aad9-49b5-af8f-5fab985423f4,2025-10-29,메타,820544.7408436752
f5d4f224-bdff-45c0-bd38-eb57c32bb0c0,2025-10-29,메타,1569751.233011032
0d388d06-b512-4be8-9451-d47a12c28d0e,2025-10-29,메타,1264212.5946622614
a30f0865-cd1f-4de9-b78c-f9badfda85c7,2025-10-29,메타,755056.5521801878
041cb94d-67f0-4e15-b2a6-131369e46f0b,2025-10-29,메타,860281.0735940882
5f192b98-f013-4284-a226-754a3979b691,2025-10-29,네이버,700398.5242153906
54fc3a7c-a0e0-45c8-8419-bc671f08b62a,2025-10-29,네이버,963617.5953553338
fd5a5457-d7f1-45d9-8ae0-dbb20369243f,2025-10-29,네이버,2006367.7941526142
5ddf078d-b427-4b8b-931f-0592b1a3417f,2025-10-29,네이버,903395.8387187234
0f280117-2611-4c68-8a0a-5f68a37aabba,2025-10-29,네이버,708357.4016308804
249285c5-6090-4910-95cd-679460428e61,2025-10-29,네이버,854008.8966242046
064ec506-ea8f-4afb-baca-420b5d3e5497,2025-10-29,네이버,939811.9764536747
5245c608-279f-4eb7-b808-0bdd03464d14,2025-10-29,쿠팡,642406.9409462207
35427a64-fe77-495b-b534-4ad4f7b5af0f,2025-10-29,쿠팡,756479.7437321995
8c849b48-167f-4fca-ae89-5ac01a6a59e2,2025-10-30,카카오,804900.4373600282
f8f396aa-1d1a-4c72-97ad-62b8bcbd84a3,2025-10-30,카카오,1248051.1364101516
d0af4acd-cbe2-4d9c-b893-a83be99de91e,2025-10-30,카카오,1183242.3854958059
504a397d-bb39-4e87-95e6-e95533fa18e9,2025-10-30,카카오,1132700.6767503382
48bed2a5-d17b-476a-9f75-d745f88a3805,2025-10-30,카카오,890565.3436404115
9bf0fff5-297c-40fe-954d-1991eb22fa26,2025-10-30,카카오,1004285.1773754162
1f473dda-0aad-4cdb-995f-cc5355c1dd87,2025-10-30,카카오,1337464.1793573857
70cc3324-17c5-4441-9920-de19b455e18b,2025-10-30,카카오,733682.5723767959
0e2ffe7f-2109-4fa2-a9cb-aaed757a7f1d,2025-10-30,카카오,739785.1817490098
c2447431-6ccb-4593-97a8-c1a3aef192bb,2025-10-30,카카오,982208.4541677948
84b1fb2a-6ce4-460a-b55e-b6365d64ed76,2025-10-30,카카오,1065980.6613702476
eaa4b228-fc6a-4195-bb14-3455b606ae40,2025-10-30,카카오,690810.3279860127
f31c175d-51ab-4625-ac62-537da8704f22,2025-10-30,카카오,897969.1148697806
34d486ad-9659-4d58-abb6-d93c252b4218,2025-10-30,카카오,891943.6881268007
6f42b67b-60ee-4d75-8a72-a83045539482,2025-10-30,카카오,424518.052438216
6d5c788a-738e-4729-978f-7c48f5240d3c,2025-10-30,카카오,853584.6143712628
ae70469e-9af5-4673-8a0c-e3f3e141a314,2025-10-30,카카오,872394.1513105788
9d9e83af-215a-4aaf-8ee8-972c912765df,2025-10-30,카카오,871486.2101175183
514153bb-968e-4e41-9853-508f3036b636,2025-10-30,토스,824292.0905612566
fc46f7ee-0887-46a4-a726-c0160f4b0c16,2025-10-30,토스,1401516.2708844922
699a7ba8-e5cb-4ec4-a83a-8e85dfa8828d,2025-10-30,토스,941853.6669234827
c20ff817-3c2e-415f-977f-0c3de1c80eae,2025-10-30,토스,695349.9830089023
3d87621a-8164-43ff-b4fb-c2b370870d9a,2025-10-30,토스,494320.16217725526
0b9d520c-df8e-460f-8534-d43b44261da6,2025-10-30,토스,802441.0533990426
06fb47cf-e6b9-46a5-99f4-43f45a1d2e1f,2025-10-30,토스,1264108.5899709435
30e2dbf8-81a7-4780-abca-862e288b80ab,2025-10-30,구글,1102157.742252305
c3c7b2e2-49f2-433d-9ccb-a1ab6030e864,2025-10-30,구글,805799.208878213
8305684d-7d27-49ca-a4cf-4663f91a869c,2025-10-30,구글,1918409.0949583095
3da4ae9e-2f77-4f45-8424-4bf8f6dbb0e9,2025-10-30,구글,927563.5072025945
2cf0ccbf-d31b-485e-bffa-bda809fd56ab,2025-10-30,구글,1345624.797909081
19c12715-3404-4b55-a987-3039813c65b8,2025-10-30,구글,468939.02320100786
6529d2a2-11c2-41b5-92f6-2cb1118a767c,2025-10-30,구글,1587397.0052892186
828906d2-28dc-4d5d-a38c-50077370aa07,2025-10-30,구글,1691392.6038188725
d1e1ef9f-8e0b-4b26-92d7-871d11755179,2025-10-30,구글,1052012.8505115947
423dad7d-a29e-4206-a942-c0266a10f577,2025-10-30,구글,1252641.6247882717
7ed9679d-d2ca-4481-95e7-c944c94c5a1e,2025-10-30,구글,1252535.8668003522
00047734-138e-4e2e-8021-b8e5f94afeca,2025-10-30,구글,842603.8180484172
fa03f85a-0d80-4488-935f-0bd242304f83,2025-10-30,구글,1247835.6126013456
d95dbdaf-0bc4-497a-8dbf-2b1f0b248bd2,2025-10-30,구글,797727.7738539779
e1e88e31-5ef5-461b-8a5e-d6bdf87bfd50,2025-10-30,구글,852118.5616239351
158fa003-4963-4619-ae3b-bffb906b4fd6,2025-10-30,구글,1510969.3780424814
54ddb8ea-b091-4bb3-87d7-07286166c8e2,2025-10-30,구글,1436913.223107759
da87ff92-f7f6-4299-9a51-5f62ac0416a6,2025-10-30,구글,825105.7360969478
09f1b5b1-cfd3-481b-9176-ba8fd89c3418,2025-10-30,구글,817732.4995298391
bcebf9a0-0732-49dc-a7dd-6df821c8b68c,2025-10-30,구글,841821.9911665211
5726d7ea-e554-4e69-9269-873b988ae3dc,2025-10-30,구글,1326615.864411584
73bd1a30-36a3-4f4c-80d4-60c1482ccbc0,2025-10-30,구글,748911.2469625856
469000c5-54ff-4dca-b57a-45c6e5b540c7,2025-10-30,구글,1171840.219863261
bdb5baa6-4d4e-4b3d-8277-9851225ac9a7,2025-10-30,구글,1332850.160716221
0e37e8cb-b66b-4e49-a6cf-d94004f905e9,2025-10-30,구글,1011808.3558147238
6c117e7f-99d8-4d08-ad92-e01d41422adf,2025-10-30,구글,1453800.5549175348
4a039595-9ad8-4f69-94ae-e85b4d276fba,2025-10-30,구글,942176.950855985
5e6bdd4e-fc82-40be-901d-b7c3139170b6,2025-10-30,구글,970724.8985222183
78f5ad3b-06b7-4cca-8977-b0fc3654ee3d,2025-10-30,구글,754552.0051803481
a2cea3e6-8ba6-41ca-9368-64b22e75e801,2025-10-30,구글,1457217.3675474843
93149e91-5343-4681-9e6f-18a8e78c7c84,2025-10-30,구글,808890.6259221494
a3080ade-b348-4ede-b8bf-616db8abc549,2025-10-30,구글,1169159.225323237
6fb5ee02-20a4-42bc-a5b7-6f95fa6fe9bd,2025-10-30,구글,1017476.8412697773
d1bf0675-e4b2-45b7-91d5-338f6463f73d,2025-10-30,구글,735975.6603162911
9d2f0b4a-c351-4e2a-b61f-ece0719dfbeb,2025-10-30,구글,852021.2103741348
874411dc-4b74-4ee7-887d-cb5907f78766,2025-10-30,구글,1644124.4917697406
a7558835-205e-4665-ba27-ebcd390d639b,2025-10-30,구글,1113387.4989334838
c517d8cd-602d-4767-b43e-e2f9011e2936,2025-10-30,구글,746649.4860303054
222add45-f89a-478f-a0db-d952e43b04b8,2025-10-30,구글,1152137.041264289
0a7acda2-68ac-4a6a-8e16-d21ba1df832f,2025-10-30,구글,992669.5491608516
36892b45-b9fa-4d08-9786-b76a32c8f115,2025-10-30,구글,3256638.3831550945
22da2afe-8ad6-44c9-8bf7-7751eac5d36c,2025-10-30,구글,1144480.7577253673
4be2150b-7497-4e49-bb14-e8b5ff627534,2025-10-30,구글,918745.5980289516
21198e0c-cf7e-4d05-84a1-cffc3ddfc8fd,2025-10-30,구글,1664407.8136230677
95fd1a3d-487d-433f-93b4-6c57746b7768,2025-10-30,구글,567405.1073067446
5fd6eed7-9887-4389-bfa8-996206b28354,2025-10-30,메타,652680.3263745576
30254ad5-4f06-423f-8b51-cb3308014f97,2025-10-30,메타,686292.8815773808
8f44ff54-d5f2-41d5-bf48-2445fb859879,2025-10-30,메타,991941.109172272
033762df-d37c-49ba-a400-b2e154f8cace,2025-10-30,메타,1466249.4712044774
7d4459b3-b159-4ca5-98dc-0f609dd7be2b,2025-10-30,메타,1307868.2377357977
e7f192ce-8582-430a-8b64-f267b60e1e3c,2025-10-30,메타,1030283.6781578255
5c6bfcf8-5f15-4814-b6b5-82abbbb2db03,2025-10-30,메타,503975.0093022799
c216c625-6800-4d99-bb39-a9347d8cc418,2025-10-30,메타,504723.91688838444
9576f1d0-35f7-4982-9d16-6fc020b4a31b,2025-10-30,메타,1062612.0931113353
ae9946c3-a99c-4c6e-b2c4-b3e21bd9fda3,2025-10-30,메타,501195.4511055005
d4caab93-6269-41c5-a7f3-82f7caafded2,2025-10-30,메타,784430.3438440284
0095cebb-9a43-4c4a-aebc-72b5e3e5c035,2025-10-30,메타,969562.3310995339
b5ee0a3f-3ce2-4695-871d-ca03725f0555,2025-10-30,메타,544651.9615462215
829538a7-7505-45ef-9df0-0001b5e9b106,2025-10-30,메타,569910.6831963712
8cff99a4-31b7-4afa-a3be-c7d18df23db3,2025-10-30,메타,826777.9516153738
1d69937d-da20-4b50-8e85-06a22693f5b2,2025-10-30,메타,1050104.2260781727
00d94553-4d24-4eb0-bf18-8066bbf3def1,2025-10-30,메타,1312635.3255251206
e5baa04a-4670-4ff2-9fac-bcf0f7480e26,2025-10-30,메타,1094448.6068714962
d70798e1-066b-458f-b2c4-b875420a7444,2025-10-30,메타,884168.1187561281
290b47c1-db58-43be-84c7-da990328eca0,2025-10-30,네이버,935436.7090108055
229ee562-8890-417c-b2a6-b161145044d0,2025-10-30,네이버,545865.6388560429
b00df82f-38de-4d5c-9cf4-7acfb51c5257,2025-10-30,네이버,2123013.2373061334
e2994ecf-a508-4c86-a1d6-44f33ea00f18,2025-10-30,네이버,899714.1015054145
46c12439-8250-4d08-9704-34629714cbba,2025-10-30,네이버,1044043.3565578677
40c08f65-6bb9-4bde-9204-601827998111,2025-10-30,네이버,1049768.5430625894
38ebf1de-92bc-462a-8739-8322d2f24cd3,2025-10-30,쿠팡,571866.5994075073
a0947ce4-d865-48b0-82e4-3da98fce438c,2025-10-31,카카오,1365187.9338345332
84225e4d-d612-42d4-be08-c3f35e61b9b2,2025-10-31,카카오,817348.0958860088
190b2834-8311-4343-b2f4-9c5f489b398e,2025-10-31,카카오,932868.9892414261
81d8bf33-b47a-49b5-ab1f-be09b4a18a9e,2025-10-31,카카오,1024047.0522761187
1d318713-bdda-4064-9d15-88feed07fc87,2025-10-31,카카오,1118964.8364813698
8be42a6d-b1b8-4d8b-9cad-36c2923b2f18,2025-10-31,카카오,879827.4572673604
e6cec2c4-2a5c-4b88-b6a6-7cbfd7dca974,2025-10-31,카카오,883837.0701721993
e0009a7d-0a5b-4185-96f7-1b4c8919e951,2025-10-31,카카오,1494047.0936927474
2d203555-c828-4d4a-8338-09eb3ada2d5b,2025-10-31,카카오,1407590.72686337
8fbeb293-c8e0-4bd3-96f3-7224597b75ad,2025-10-31,카카오,1089415.1508461696
620ed180-f9e5-4dfc-8e28-68923fd9acda,2025-10-31,카카오,1682423.7586574156
6a7a2ae1-74c7-488f-9eeb-71dba4fb6222,2025-10-31,카카오,805164.4601579607
828cf478-e672-4e3b-b8d4-c04f008106ae,2025-10-31,카카오,1626756.2472359762
6826e095-bce9-4c66-a2b6-c1ff321031b5,2025-10-31,카카오,1114524.323198269
73b291f3-24fc-4dfd-bcee-d8e82e79936a,2025-10-31,카카오,2896219.991220465
b4ce6cd2-fc7f-4997-b215-f94c87d8a733,2025-10-31,카카오,607245.9492968032
58fea048-86dd-4b8c-b2fe-571695258c20,2025-10-31,카카오,724174.0277982206
ee3fdf4c-63c3-479e-a0f5-4f4b104f18c7,2025-10-31,카카오,1067294.063282884
e015ebc6-5118-4d0d-868f-3c96abea9dfa,2025-10-31,토스,658641.4446341753
928a51e2-fa28-4fce-8a57-cf531fafd2c1,2025-10-31,토스,1620202.2275797094
da257692-a5e7-4bea-b175-fd38ec35a7f4,2025-10-31,토스,1513986.292579753
ff58eb2b-ac8a-4c1a-8cd6-f77c5443846b,2025-10-31,토스,1191776.1350228956
9ef7684e-cd26-4014-95f2-19c397432e75,2025-10-31,구글,1032481.1136080412
08a22dd1-47b7-42f8-8c56-4db45ded28f8,2025-10-31,구글,1118427.4448574558
37f47822-5b47-4bfe-ad1e-c82432afd2ec,2025-10-31,구글,1228911.125977779
b423c2a3-b9a7-47e8-b41f-453423800e5d,2025-10-31,구글,846914.3375509011
871172e2-e757-48b9-bc58-e4496ed9665f,2025-10-31,구글,1689661.1998201555
a545430e-9323-442c-9936-fb0a75ea49a3,2025-10-31,구글,953625.3561317066
8a7035a8-b197-4328-b600-829143f7ece5,2025-10-31,구글,902875.3949515177
c1f51d39-469d-4c04-9429-ae66f54f26e5,2025-10-31,구글,1221460.9448822013
2fa85c8a-c870-4e4b-b1f0-71448b9c4e4f,2025-10-31,구글,568253.1988417015
466fc0ec-93aa-471a-ac02-6b136c0503ed,2025-10-31,구글,802505.8064084228
1b87db57-0ce9-4efc-bab3-c8982e4e40f9,2025-10-31,구글,1439958.3698917706
573a170e-2634-4369-b3a7-2100b3e64f5a,2025-10-31,구글,587141.7202950587
bdcd1ced-abfc-4cf3-be07-a976931ea030,2025-10-31,구글,1506305.04922493
d173b78e-2c17-4b99-b2ea-f08af04ece18,2025-10-31,구글,1715209.5276339909
da08f7f4-993e-412c-bfa4-461e167b2fc6,2025-10-31,구글,922138.2861650742
b3b0a2b8-c8cb-4172-955d-d66136ebfe2b,2025-10-31,구글,1147009.8125211897
1899b052-a8b5-47d8-9e6d-543fefb733e6,2025-10-31,구글,1507057.264316299
ba6c1042-655a-481d-8ad4-83ff88d001c8,2025-10-31,구글,892989.6822086591
dc38514f-e8e6-42c8-9d51-7e9e2690c6da,2025-10-31,구글,1387115.07063327
c85b8650-a2ab-4d15-ae0d-2678e173a001,2025-10-31,구글,834753.403758144
e2828d2a-c03f-4a23-8f63-d672ee9ee875,2025-10-31,구글,889808.8834645915
34bf339b-5b8b-409a-8e39-93df8f8dcebe,2025-10-31,구글,800178.1781522486
66ebb4ad-f926-4141-93e3-9510dacbda66,2025-10-31,구글,1166413.6157773458
76f36af4-cff9-43e7-8e8d-53da139caa91,2025-10-31,구글,1526518.9805551355
754e0761-cea6-4e56-a1e9-495315fceedf,2025-10-31,구글,980299.5529049943
1de35255-d2a2-4f4a-b79a-8b9abd8f5dce,2025-10-31,구글,684783.8465719519
50d0e107-e4c0-42c2-a82c-e2b06783169c,2025-10-31,구글,728743.7836192962
09e16746-cc2d-4e56-be12-e545e73b51ae,2025-10-31,구글,1186583.2856869663
0b6e6f53-4cbe-4234-8301-6fa0916ce0e0,2025-10-31,구글,1914427.4500363928
da0dd9a8-2795-4c56-be3d-e116bd482dea,2025-10-31,구글,1186240.935466678
0ee541e6-9a81-4a38-813e-3ec40e487162,2025-10-31,구글,916846.071376193
2d0b16d5-c954-4e39-bd19-0bdb2c94edcf,2025-10-31,구글,1341382.621177536
6466afab-dc1a-410b-aed1-4115ec8add20,2025-10-31,구글,962545.0873288653
73d47e07-71f7-475c-a5c6-b95575ccbbbd,2025-10-31,구글,919455.2150151206
f2358b12-e006-41b6-8a4f-1628602add9e,2025-10-31,구글,759244.5713676087
f3a8c727-c6c2-4350-9a8b-287b33502f5b,2025-10-31,구글,1658060.0898150713
9bf02a43-9224-4024-ac9d-efb87f664f2d,2025-10-31,구글,450643.62830941495
a7cc639d-cb84-4396-b866-48cd9aa0f853,2025-10-31,구글,1355477.3984999657
4d8ac901-8e38-4cdc-b7b3-fd2218ead6b7,2025-10-31,구글,893887.232713659
6522ae44-0bfd-4c30-8a19-f3d9e1e608d5,2025-10-31,구글,909780.1868383795
90bd9274-b3d4-4dba-b159-903215b74945,2025-10-31,구글,1820887.794489107
d29ca1a2-0a73-458b-84dc-aff8ae0d5a38,2025-10-31,구글,822996.70610001
41c854e7-c1f1-4be4-9128-6787b14e9950,2025-10-31,구글,832299.737996195
af9890d7-06d8-4c20-bd6e-1be779eb0b08,2025-10-31,메타,773260.5871894833
ecdd217d-b101-4860-8516-564dbd76c5d9,2025-10-31,메타,659436.3847442069
5e6a0c67-1d5b-4ecf-b045-7e518a59dcfa,2025-10-31,메타,1679434.4286373355
c877d201-351e-4c33-b5b3-c913dfb20777,2025-10-31,메타,796245.7292771984
f7e397c2-245f-4e76-88e8-a751148bd928,2025-10-31,메타,718982.2241062155
bac8e9e1-a471-45c3-8d3a-49c7e238f102,2025-10-31,메타,1330941.0570309218
8c66f607-c8d9-4a1e-90c3-8b744c84a1f1,2025-10-31,메타,643061.549852912
f30409f2-94bc-4db9-b0a4-5209f409a354,2025-10-31,메타,676744.39663017
