date,channel,campaign_id,message_type,spend,leads,tm_attempts,tm_connected,contracts,premium,cpl,cpa_contract,connect_rate,close_rate,leads_per_spend,attempts_per_lead,connected_per_attempt,contracts_per_connected,premium_per_contract,roi,roi_implied
2026-01-27,google,G1,Long,22.86,10,11,2,1,1194.0,2.286,22.86,0.18181818181818182,0.5,0.4374453193350831,1.1,0.18181818181818182,0.5,1194.0,52.23097112860893,52.23097112860893
2026-01-27,google,G2,Short,4.35,1,0,0,0,0.0,4.35,,,,0.2298850574712644,0.0,,,,0.0,
2026-01-27,google,G2,Long,6.81,3,2,1,0,0.0,2.27,,0.5,0.0,0.4405286343612335,0.6666666666666666,0.5,0.0,,0.0,
2026-01-28,google,G1,Short,27.19,11,14,5,2,3017.86,2.471818181818182,13.595,0.35714285714285715,0.4,0.4045605001838911,1.2727272727272727,0.35714285714285715,0.4,1508.93,110.99154100772343,110.99154100772344
2026-01-28,google,G1,Long,8.52,4,1,1,0,0.0,2.13,,1.0,0.0,0.4694835680751174,0.25,1.0,0.0,,0.0,
2026-01-28,google,G2,Short,10.61,3,1,0,0,0.0,3.5366666666666666,,0.0,,0.2827521206409048,0.3333333333333333,0.0,,,0.0,
2026-01-28,google,G2,Long,4.4,1,3,1,0,0.0,4.4,,0.3333333333333333,0.0,0.22727272727272727,3.0,0.3333333333333333,0.0,,0.0,
2026-01-29,google,G1,Short,24.41,5,5,1,1,2888.89,4.882,24.41,0.2,1.0,0.20483408439164277,1.0,0.2,1.0,2888.89,118.34862761163457,118.34862761163458
2026-01-29,google,G1,Long,16.92,4,2,0,0,0.0,4.23,,0.0,,0.23640661938534277,0.5,0.0,,,0.0,
2026-01-29,google,G2,Short,1.81,1,1,1,0,0.0,1.81,,1.0,0.0,0.5524861878453039,1.0,1.0,0.0,,0.0,
2026-01-29,google,G2,Long,11.53,5,2,2,1,2888.89,2.306,11.53,1.0,0.5,0.4336513443191674,0.4,1.0,0.5,2888.89,250.5542064180399,250.5542064180399
2026-01-30,google,G1,Short,31.68,6,11,2,1,1716.23,5.28,31.68,0.18181818181818182,0.5,0.1893939393939394,1.8333333333333333,0.18181818181818182,0.5,1716.23,54.17392676767677,54.173926767676775
2026-01-30,google,G1,Long,3.23,2,1,0,0,0.0,1.615,,0.0,,0.6191950464396285,0.5,0.0,,,0.0,
2026-01-30,google,G2,Short,3.9,0,0,0,0,0.0,,,,,0.0,,,,,0.0,
2026-01-30,google,G2,Long,18.57,10,2,2,0,0.0,1.857,,1.0,0.0,0.5385029617662898,0.2,1.0,0.0,,0.0,
2026-01-31,google,G1,Short,8.21,2,4,0,0,0.0,4.105,,0.0,,0.24360535931790497,2.0,0.0,,,0.0,
2026-01-31,google,G1,Long,6.6,1,1,1,0,0.0,6.6,,1.0,0.0,0.15151515151515152,1.0,1.0,0.0,,0.0,
2026-01-31,google,G2,Short,16.38,8,4,1,0,0.0,2.0475,,0.25,0.0,0.48840048840048844,0.5,0.25,0.0,,0.0,
2026-01-31,google,G2,Long,7.78,4,3,0,0,0.0,1.945,,0.0,,0.5141388174807198,0.75,0.0,,,0.0,
2026-02-01,google,G1,Short,4.98,2,1,1,1,3956.1,2.49,4.98,1.0,1.0,0.4016064257028112,0.5,1.0,1.0,3956.1,794.3975903614457,794.3975903614456
2026-02-01,google,G1,Long,5.71,4,3,1,0,0.0,1.4275,,0.3333333333333333,0.0,0.7005253940455342,0.75,0.3333333333333333,0.0,,0.0,
2026-02-01,google,G2,Short,4.48,4,5,0,0,0.0,1.12,,0.0,,0.8928571428571428,1.25,0.0,,,0.0,
2026-02-01,google,G2,Long,8.69,6,7,2,0,0.0,1.4483333333333333,,0.2857142857142857,0.0,0.6904487917146145,1.1666666666666667,0.2857142857142857,0.0,,0.0,
2026-02-02,google,G1,Short,7.27,3,2,1,0,0.0,2.4233333333333333,,0.5,0.0,0.4126547455295736,0.6666666666666666,0.5,0.0,,0.0,
2026-02-02,google,G1,Long,15.63,7,8,1,0,0.0,2.232857142857143,,0.125,0.0,0.44785668586052463,1.1428571428571428,0.125,0.0,,0.0,
2026-02-02,google,G2,Short,2.18,3,0,0,0,0.0,0.7266666666666667,,,,1.3761467889908257,0.0,,,,0.0,
2026-02-02,google,G2,Long,7.91,6,4,3,0,0.0,1.3183333333333334,,0.75,0.0,0.7585335018963337,0.6666666666666666,0.75,0.0,,0.0,
2026-02-03,google,G1,Short,7.06,1,0,0,0,0.0,7.06,,,,0.141643059490085,0.0,,,,0.0,
2026-02-03,google,G1,Long,17.12,11,5,1,0,0.0,1.5563636363636364,,0.2,0.0,0.6425233644859812,0.45454545454545453,0.2,0.0,,0.0,
2026-02-03,google,G2,Short,7.5,4,6,3,1,792.89,1.875,7.5,0.5,0.3333333333333333,0.5333333333333333,1.5,0.5,0.3333333333333333,792.89,105.71866666666666,105.71866666666666
2026-02-03,google,G2,Long,4.71,1,2,0,0,0.0,4.71,,0.0,,0.21231422505307856,2.0,0.0,,,0.0,
2026-02-04,google,G1,Short,21.93,5,3,1,0,0.0,4.386,,0.3333333333333333,0.0,0.22799817601459188,0.6,0.3333333333333333,0.0,,0.0,
2026-02-04,google,G1,Long,9.74,4,3,1,1,1197.06,2.435,9.74,0.3333333333333333,1.0,0.4106776180698152,0.75,0.3333333333333333,1.0,1197.06,122.90143737166323,122.90143737166323
2026-02-04,google,G2,Short,10.04,2,4,0,0,0.0,5.02,,0.0,,0.19920318725099603,2.0,0.0,,,0.0,
2026-02-04,google,G2,Long,3.32,0,2,0,0,0.0,,,0.0,,0.0,,0.0,,,0.0,
2026-02-05,google,G1,Short,14.96,6,6,1,0,0.0,2.4933333333333336,,0.16666666666666666,0.0,0.40106951871657753,1.0,0.16666666666666666,0.0,,0.0,
2026-02-05,google,G1,Long,6.51,1,2,1,0,0.0,6.51,,0.5,0.0,0.15360983102918588,2.0,0.5,0.0,,0.0,
2026-02-05,google,G2,Short,7.37,6,2,1,0,0.0,1.2283333333333333,,0.5,0.0,0.8141112618724559,0.3333333333333333,0.5,0.0,,0.0,
2026-02-05,google,G2,Long,10.15,2,1,1,0,0.0,5.075,,1.0,0.0,0.19704433497536944,0.5,1.0,0.0,,0.0,
2026-02-06,google,G1,Short,8.09,3,0,0,0,0.0,2.6966666666666668,,,,0.3708281829419036,0.0,,,,0.0,
2026-02-06,google,G1,Long,14.3,3,2,1,1,1430.04,4.766666666666667,14.3,0.5,1.0,0.2097902097902098,0.6666666666666666,0.5,1.0,1430.04,100.0027972027972,100.00279720279718
2026-02-06,google,G2,Short,2.7,0,0,0,0,0.0,,,,,0.0,,,,,0.0,
2026-02-06,google,G2,Long,11.71,2,6,1,0,0.0,5.855,,0.16666666666666666,0.0,0.1707941929974381,3.0,0.16666666666666666,0.0,,0.0,
2026-02-07,google,G1,Short,18.82,9,7,2,1,932.97,2.091111111111111,18.82,0.2857142857142857,0.5,0.4782146652497343,0.7777777777777778,0.2857142857142857,0.5,932.97,49.57332624867163,49.57332624867162
2026-02-07,google,G1,Long,0.7,1,0,0,0,0.0,0.7,,,,1.4285714285714286,0.0,,,,0.0,
2026-02-07,google,G2,Short,3.45,3,2,0,0,0.0,1.1500000000000001,,0.0,,0.8695652173913043,0.6666666666666666,0.0,,,0.0,
2026-02-07,google,G2,Long,8.97,6,3,1,0,0.0,1.495,,0.3333333333333333,0.0,0.6688963210702341,0.5,0.3333333333333333,0.0,,0.0,
2026-02-08,google,G1,Short,4.23,0,3,1,0,0.0,,,0.3333333333333333,0.0,0.0,,0.3333333333333333,0.0,,0.0,
2026-02-08,google,G1,Long,4.59,1,3,2,0,0.0,4.59,,0.6666666666666666,0.0,0.2178649237472767,3.0,0.6666666666666666,0.0,,0.0,
2026-02-08,google,G2,Short,3.18,3,2,1,0,0.0,1.06,,0.5,0.0,0.9433962264150942,0.6666666666666666,0.5,0.0,,0.0,
2026-02-08,google,G2,Long,18.52,16,8,3,0,0.0,1.1575,,0.375,0.0,0.8639308855291576,0.5,0.375,0.0,,0.0,
2026-02-09,google,G1,Short,5.21,2,0,0,0,0.0,2.605,,,,0.3838771593090211,0.0,,,,0.0,
2026-02-09,google,G1,Long,4.76,1,0,0,0,0.0,4.76,,,,0.21008403361344538,0.0,,,,0.0,
2026-02-09,google,G2,Short,7.7,3,1,0,0,0.0,2.566666666666667,,0.0,,0.38961038961038963,0.3333333333333333,0.0,,,0.0,
2026-02-09,google,G2,Long,17.39,4,4,1,0,0.0,4.3475,,0.25,0.0,0.23001725129384704,1.0,0.25,0.0,,0.0,
2026-02-10,google,G1,Short,12.48,7,3,2,0,0.0,1.782857142857143,,0.6666666666666666,0.0,0.5608974358974359,0.42857142857142855,0.6666666666666666,0.0,,0.0,
2026-02-10,google,G1,Long,9.15,3,3,1,0,0.0,3.0500000000000003,,0.3333333333333333,0.0,0.32786885245901637,1.0,0.3333333333333333,0.0,,0.0,
2026-02-10,google,G2,Short,3.36,3,2,0,0,0.0,1.1199999999999999,,0.0,,0.8928571428571429,0.6666666666666666,0.0,,,0.0,
2026-02-10,google,G2,Long,7.87,2,2,0,0,0.0,3.935,,0.0,,0.25412960609911056,1.0,0.0,,,0.0,
2026-02-11,google,G1,Short,6.65,4,2,1,0,0.0,1.6625,,0.5,0.0,0.6015037593984962,0.5,0.5,0.0,,0.0,
2026-02-11,google,G1,Long,4.57,3,1,0,0,0.0,1.5233333333333334,,0.0,,0.6564551422319475,0.3333333333333333,0.0,,,0.0,
2026-02-11,google,G2,Short,10.69,5,3,0,0,0.0,2.138,,0.0,,0.4677268475210477,0.6,0.0,,,0.0,
2026-02-11,google,G2,Long,12.55,4,8,4,0,0.0,3.1375,,0.5,0.0,0.3187250996015936,2.0,0.5,0.0,,0.0,
2026-02-12,google,G1,Short,28.65,7,8,5,0,0.0,4.0928571428571425,,0.625,0.0,0.2443280977312391,1.1428571428571428,0.625,0.0,,0.0,
2026-02-12,google,G1,Long,1.48,1,1,0,0,0.0,1.48,,0.0,,0.6756756756756757,1.0,0.0,,,0.0,
2026-02-12,google,G2,Short,1.11,0,1,0,0,0.0,,,0.0,,0.0,,0.0,,,0.0,
2026-02-12,google,G2,Long,11.17,6,1,1,1,1550.22,1.8616666666666666,11.17,1.0,1.0,0.5371530886302597,0.16666666666666666,1.0,1.0,1550.22,138.78424350940017,138.7842435094002
2026-02-13,google,G1,Short,1.42,0,0,0,0,0.0,,,,,0.0,,,,,0.0,
2026-02-13,google,G1,Long,4.78,2,1,1,0,0.0,2.39,,1.0,0.0,0.41841004184100417,0.5,1.0,0.0,,0.0,
2026-02-13,google,G2,Short,29.35,10,7,1,0,0.0,2.935,,0.14285714285714285,0.0,0.34071550255536626,0.7,0.14285714285714285,0.0,,0.0,
2026-02-13,google,G2,Long,7.42,1,2,1,0,0.0,7.42,,0.5,0.0,0.1347708894878706,2.0,0.5,0.0,,0.0,
2026-02-14,google,G1,Short,8.67,2,1,1,0,0.0,4.335,,1.0,0.0,0.2306805074971165,0.5,1.0,0.0,,0.0,
2026-02-14,google,G1,Long,1.4,0,0,0,0,0.0,,,,,0.0,,,,,0.0,
2026-02-14,google,G2,Short,20.3,12,7,3,2,5053.24,1.6916666666666667,10.15,0.42857142857142855,0.6666666666666666,0.5911330049261083,0.5833333333333334,0.42857142857142855,0.6666666666666666,2526.62,248.92807881773396,248.92807881773396
2026-02-14,google,G2,Long,4.04,1,3,0,0,0.0,4.04,,0.0,,0.24752475247524752,3.0,0.0,,,0.0,
2026-02-15,google,G1,Short,3.14,2,3,1,0,0.0,1.57,,0.3333333333333333,0.0,0.6369426751592356,1.5,0.3333333333333333,0.0,,0.0,
2026-02-15,google,G1,Long,5.89,4,2,2,0,0.0,1.4725,,1.0,0.0,0.6791171477079797,0.5,1.0,0.0,,0.0,
2026-02-15,google,G2,Short,8.68,6,4,1,0,0.0,1.4466666666666665,,0.25,0.0,0.6912442396313364,0.6666666666666666,0.25,0.0,,0.0,
2026-02-15,google,G2,Long,7.87,5,4,1,1,1689.81,1.574,7.87,0.25,1.0,0.6353240152477764,0.8,0.25,1.0,1689.81,214.715374841169,214.715374841169
2026-02-16,google,G1,Short,4.54,3,5,0,0,0.0,1.5133333333333334,,0.0,,0.6607929515418502,1.6666666666666667,0.0,,,0.0,
2026-02-16,google,G1,Long,22.77,11,8,5,1,4409.47,2.07,22.77,0.625,0.2,0.48309178743961356,0.7272727272727273,0.625,0.2,4409.47,193.6526130873957,193.65261308739574
2026-02-16,google,G2,Short,5.6,2,1,0,0,0.0,2.8,,0.0,,0.35714285714285715,0.5,0.0,,,0.0,
2026-02-16,google,G2,Long,2.16,1,0,0,0,0.0,2.16,,,,0.4629629629629629,0.0,,,,0.0,
2026-02-17,google,G1,Short,7.42,3,1,1,0,0.0,2.473333333333333,,1.0,0.0,0.40431266846361186,0.3333333333333333,1.0,0.0,,0.0,
2026-02-17,google,G1,Long,12.99,5,6,1,0,0.0,2.598,,0.16666666666666666,0.0,0.3849114703618168,1.2,0.16666666666666666,0.0,,0.0,
2026-02-17,google,G2,Short,7.85,3,1,0,0,0.0,2.6166666666666667,,0.0,,0.3821656050955414,0.3333333333333333,0.0,,,0.0,
2026-02-17,google,G2,Long,7.36,1,4,1,1,3886.04,7.36,7.36,0.25,1.0,0.1358695652173913,4.0,0.25,1.0,3886.04,527.9945652173913,527.9945652173913
2026-02-18,google,G1,Short,9.66,5,1,0,0,0.0,1.932,,0.0,,0.5175983436853002,0.2,0.0,,,0.0,
2026-02-18,google,G1,Long,4.76,2,1,0,0,0.0,2.38,,0.0,,0.42016806722689076,0.5,0.0,,,0.0,
2026-02-18,google,G2,Short,10.14,4,0,0,0,0.0,2.535,,,,0.3944773175542406,0.0,,,,0.0,
2026-02-18,google,G2,Long,18.89,7,7,3,0,0.0,2.698571428571429,,0.42857142857142855,0.0,0.37056643726839594,1.0,0.42857142857142855,0.0,,0.0,
2026-02-19,google,G1,Short,15.51,10,8,0,0,0.0,1.551,,0.0,,0.6447453255963894,0.8,0.0,,,0.0,
2026-02-19,google,G1,Long,6.29,3,2,2,0,0.0,2.0966666666666667,,1.0,0.0,0.4769475357710652,0.6666666666666666,1.0,0.0,,0.0,
2026-02-19,google,G2,Short,10.08,7,3,3,0,0.0,1.44,,1.0,0.0,0.6944444444444444,0.42857142857142855,1.0,0.0,,0.0,
2026-02-19,google,G2,Long,4.9,1,2,0,0,0.0,4.9,,0.0,,0.2040816326530612,2.0,0.0,,,0.0,
2026-02-20,google,G1,Short,13.41,9,4,3,1,1219.03,1.49,13.41,0.75,0.3333333333333333,0.6711409395973155,0.4444444444444444,0.75,0.3333333333333333,1219.03,90.90454884414616,90.90454884414615
2026-02-20,google,G1,Long,5.58,1,2,0,0,0.0,5.58,,0.0,,0.17921146953405018,2.0,0.0,,,0.0,
2026-02-20,google,G2,Short,4.15,0,4,0,0,0.0,,,0.0,,0.0,,0.0,,,0.0,
2026-02-20,google,G2,Long,18.62,11,7,3,1,1219.03,1.6927272727272729,18.62,0.42857142857142855,0.3333333333333333,0.5907626208378087,0.6363636363636364,0.42857142857142855,0.3333333333333333,1219.03,65.468850698174,65.46885069817398
2026-02-21,google,G1,Short,6.63,2,1,1,0,0.0,3.315,,1.0,0.0,0.30165912518853694,0.5,1.0,0.0,,0.0,
2026-02-21,google,G1,Long,1.43,0,0,0,0,0.0,,,,,0.0,,,,,0.0,
2026-02-21,google,G2,Short,11.16,5,4,1,1,561.28,2.232,11.16,0.25,1.0,0.44802867383512546,0.8,0.25,1.0,561.28,50.29390681003584,50.29390681003585
2026-02-21,google,G2,Long,9.93,4,4,1,0,0.0,2.4825,,0.25,0.0,0.4028197381671702,1.0,0.25,0.0,,0.0,
2026-02-22,google,G1,Short,2.45,0,1,1,0,0.0,,,1.0,0.0,0.0,,1.0,0.0,,0.0,
2026-02-22,google,G1,Long,11.24,1,2,1,0,0.0,11.24,,0.5,0.0,0.08896797153024912,2.0,0.5,0.0,,0.0,
2026-02-22,google,G2,Short,8.46,1,2,0,0,0.0,8.46,,0.0,,0.11820330969267138,2.0,0.0,,,0.0,
2026-02-22,google,G2,Long,4.24,5,1,1,0,0.0,0.8480000000000001,,1.0,0.0,1.1792452830188678,0.2,1.0,0.0,,0.0,
2026-02-23,google,G1,Short,16.7,8,6,3,0,0.0,2.0875,,0.5,0.0,0.47904191616766467,0.75,0.5,0.0,,0.0,
2026-02-23,google,G1,Long,7.84,4,1,1,1,1269.39,1.96,7.84,1.0,1.0,0.5102040816326531,0.25,1.0,1.0,1269.39,161.91198979591837,161.91198979591837
2026-02-23,google,G2,Short,4.55,2,0,0,0,0.0,2.275,,,,0.43956043956043955,0.0,,,,0.0,
2026-02-23,google,G2,Long,9.11,2,6,0,0,0.0,4.555,,0.0,,0.21953896816684962,3.0,0.0,,,0.0,
2026-02-24,google,G1,Short,4.75,4,1,0,0,0.0,1.1875,,0.0,,0.8421052631578947,0.25,0.0,,,0.0,
2026-02-24,google,G1,Long,5.91,2,2,0,0,0.0,2.955,,0.0,,0.338409475465313,1.0,0.0,,,0.0,
2026-02-24,google,G2,Short,23.08,10,9,1,1,458.11,2.308,23.08,0.1111111111111111,1.0,0.43327556325823224,0.9,0.1111111111111111,1.0,458.11,19.848786828422877,19.848786828422877
2026-02-24,google,G2,Long,5.61,0,0,0,0,0.0,,,,,0.0,,,,,0.0,
2026-02-25,google,G1,Short,11.61,3,2,2,1,1585.44,3.8699999999999997,11.61,1.0,0.5,0.2583979328165375,0.6666666666666666,1.0,0.5,1585.44,136.55813953488374,136.55813953488374
2026-02-25,google,G1,Long,7.43,2,3,0,0,0.0,3.715,,0.0,,0.2691790040376851,1.5,0.0,,,0.0,
2026-02-25,google,G2,Short,5.05,1,0,0,0,0.0,5.05,,,,0.19801980198019803,0.0,,,,0.0,
2026-02-25,google,G2,Long,16.32,5,3,0,0,0.0,3.2640000000000002,,0.0,,0.30637254901960786,0.6,0.0,,,0.0,
2026-02-26,google,G1,Short,6.8,3,3,1,0,0.0,2.2666666666666666,,0.3333333333333333,0.0,0.4411764705882353,1.0,0.3333333333333333,0.0,,0.0,
2026-02-26,google,G1,Long,3.4,1,0,0,0,0.0,3.4,,,,0.29411764705882354,0.0,,,,0.0,
2026-02-26,google,G2,Short,19.4,9,3,3,0,0.0,2.1555555555555554,,1.0,0.0,0.4639175257731959,0.3333333333333333,1.0,0.0,,0.0,
2026-02-26,google,G2,Long,13.51,3,6,1,0,0.0,4.503333333333333,,0.16666666666666666,0.0,0.2220577350111029,2.0,0.16666666666666666,0.0,,0.0,
2026-02-27,google,G1,Short,8.23,1,2,2,0,0.0,8.23,,1.0,0.0,0.12150668286755771,2.0,1.0,0.0,,0.0,
2026-02-27,google,G1,Long,13.93,3,4,0,0,0.0,4.6433333333333335,,0.0,,0.21536252692031588,1.3333333333333333,0.0,,,0.0,
2026-02-27,google,G2,Short,16.93,5,3,1,0,0.0,3.386,,0.3333333333333333,0.0,0.29533372711163614,0.6,0.3333333333333333,0.0,,0.0,
2026-02-27,google,G2,Long,5.82,1,1,1,0,0.0,5.82,,1.0,0.0,0.1718213058419244,1.0,1.0,0.0,,0.0,
2026-02-28,google,G1,Short,3.23,0,2,0,0,0.0,,,0.0,,0.0,,0.0,,,0.0,
2026-02-28,google,G1,Long,23.89,14,9,5,0,0.0,1.7064285714285714,,0.5555555555555556,0.0,0.5860192549183759,0.6428571428571429,0.5555555555555556,0.0,,0.0,
2026-02-28,google,G2,Short,3.89,4,2,0,0,0.0,0.9725,,0.0,,1.0282776349614395,0.5,0.0,,,0.0,
2026-02-28,google,G2,Long,1.32,2,2,0,0,0.0,0.66,,0.0,,1.5151515151515151,1.0,0.0,,,0.0,
2025-10-01,kakao,K1,Short,4.81,0,0,0,0,0.0,,,,,0.0,,,,,0.0,
2025-10-01,kakao,K1,Long,12.7,0,0,0,0,0.0,,,,,0.0,,,,,0.0,
2025-10-01,kakao,K2,Short,3.91,0,0,0,0,0.0,,,,,0.0,,,,,0.0,
2025-10-01,kakao,K2,Long,4.25,0,0,0,0,0.0,,,,,0.0,,,,,0.0,
2025-10-02,kakao,K1,Short,4.76,2,2,0,0,0.0,2.38,,0.0,,0.42016806722689076,1.0,0.0,,,0.0,
2025-10-02,kakao,K1,Long,5.43,0,1,1,0,0.0,,,1.0,0.0,0.0,,1.0,0.0,,0.0,
2025-10-02,kakao,K2,Short,14.3,5,3,0,0,0.0,2.8600000000000003,,0.0,,0.34965034965034963,0.6,0.0,,,0.0,
2025-10-02,kakao,K2,Long,3.8,0,0,0,0,0.0,,,,,0.0,,,,,0.0,
2025-10-03,kakao,K1,Short,7.86,3,3,2,0,0.0,2.62,,0.6666666666666666,0.0,0.38167938931297707,1.0,0.6666666666666666,0.0,,0.0,
2025-10-03,kakao,K1,Long,12.91,1,4,2,0,0.0,12.91,,0.5,0.0,0.07745933384972889,4.0,0.5,0.0,,0.0,
2025-10-03,kakao,K2,Short,6.33,0,1,0,0,0.0,,,0.0,,0.0,,0.0,,,0.0,
2025-10-03,kakao,K2,Long,4.07,3,1,0,0,0.0,1.3566666666666667,,0.0,,0.7371007371007371,0.3333333333333333,0.0,,,0.0,
2025-10-04,kakao,K1,Short,1.72,2,0,0,0,0.0,0.86,,,,1.1627906976744187,0.0,,,,0.0,
2025-10-04,kakao,K1,Long,5.13,2,3,0,0,0.0,2.565,,0.0,,0.38986354775828463,1.5,0.0,,,0.0,
2025-10-04,kakao,K2,Short,7.76,4,6,2,0,0.0,1.94,,0.3333333333333333,0.0,0.5154639175257733,1.5,0.3333333333333333,0.0,,0.0,
2025-10-04,kakao,K2,Long,8.72,5,1,1,1,948.22,1.7440000000000002,8.72,1.0,1.0,0.573394495412844,0.2,1.0,1.0,948.22,108.74082568807339,108.7408256880734
2025-10-05,kakao,K1,Short,6.21,5,3,2,0,0.0,1.242,,0.6666666666666666,0.0,0.8051529790660226,0.6,0.6666666666666666,0.0,,0.0,
2025-10-05,kakao,K1,Long,1.23,0,1,0,0,0.0,,,0.0,,0.0,,0.0,,,0.0,
2025-10-05,kakao,K2,Short,3.35,1,3,1,0,0.0,3.35,,0.3333333333333333,0.0,0.29850746268656714,3.0,0.3333333333333333,0.0,,0.0,
2025-10-05,kakao,K2,Long,6.86,4,3,1,0,0.0,1.715,,0.3333333333333333,0.0,0.5830903790087463,0.75,0.3333333333333333,0.0,,0.0,
2025-10-06,kakao,K1,Short,8.53,6,3,0,0,0.0,1.4216666666666666,,0.0,,0.7033997655334115,0.5,0.0,,,0.0,
2025-10-06,kakao,K1,Long,2.75,2,0,0,0,0.0,1.375,,,,0.7272727272727273,0.0,,,,0.0,
2025-10-06,kakao,K2,Short,4.64,2,3,3,1,1112.67,2.32,4.64,1.0,0.3333333333333333,0.4310344827586207,1.5,1.0,0.3333333333333333,1112.67,239.79956896551727,239.79956896551724
2025-10-06,kakao,K2,Long,9.09,1,5,0,0,0.0,9.09,,0.0,,0.11001100110011001,5.0,0.0,,,0.0,
2025-10-07,kakao,K1,Short,5.67,0,1,0,0,0.0,,,0.0,,0.0,,0.0,,,0.0,
2025-10-07,kakao,K1,Long,12.99,6,7,0,0,0.0,2.165,,0.0,,0.4618937644341801,1.1666666666666667,0.0,,,0.0,
2025-10-07,kakao,K2,Short,4.57,3,0,0,0,0.0,1.5233333333333334,,,,0.6564551422319475,0.0,,,,0.0,
2025-10-07,kakao,K2,Long,2.57,1,0,0,0,0.0,2.57,,,,0.38910505836575876,0.0,,,,0.0,
2025-10-08,kakao,K1,Short,3.09,0,0,0,0,0.0,,,,,0.0,,,,,0.0,
2025-10-08,kakao,K1,Long,11.74,6,4,1,0,0.0,1.9566666666666668,,0.25,0.0,0.5110732538330494,0.6666666666666666,0.25,0.0,,0.0,
2025-10-08,kakao,K2,Short,7.86,0,3,1,0,0.0,,,0.3333333333333333,0.0,0.0,,0.3333333333333333,0.0,,0.0,
2025-10-08,kakao,K2,Long,5.05,4,1,0,0,0.0,1.2625,,0.0,,0.7920792079207921,0.25,0.0,,,0.0,
2025-10-09,kakao,K1,Short,1.59,0,0,0,0,0.0,,,,,0.0,,,,,0.0,
2025-10-09,kakao,K1,Long,7.05,2,3,1,0,0.0,3.525,,0.3333333333333333,0.0,0.28368794326241137,1.5,0.3333333333333333,0.0,,0.0,
2025-10-09,kakao,K2,Short,3.55,1,0,0,0,0.0,3.55,,,,0.28169014084507044,0.0,,,,0.0,
2025-10-09,kakao,K2,Long,17.03,12,8,3,0,0.0,1.4191666666666667,,0.375,0.0,0.7046388725778038,0.6666666666666666,0.375,0.0,,0.0,
2025-10-10,kakao,K1,Short,14.62,4,5,1,0,0.0,3.655,,0.2,0.0,0.27359781121751026,1.25,0.2,0.0,,0.0,
2025-10-10,kakao,K1,Long,11.81,6,1,1,0,0.0,1.9683333333333335,,1.0,0.0,0.5080440304826418,0.16666666666666666,1.0,0.0,,0.0,
2025-10-10,kakao,K2,Short,4.05,1,2,0,0,0.0,4.05,,0.0,,0.2469135802469136,2.0,0.0,,,0.0,
2025-10-10,kakao,K2,Long,0.9,0,0,0,0,0.0,,,,,0.0,,,,,0.0,
2025-10-11,kakao,K1,Short,12.87,6,3,3,0,0.0,2.145,,1.0,0.0,0.46620046620046623,0.5,1.0,0.0,,0.0,
2025-10-11,kakao,K1,Long,1.97,1,3,0,0,0.0,1.97,,0.0,,0.5076142131979695,3.0,0.0,,,0.0,
2025-10-11,kakao,K2,Short,3.25,1,3,0,0,0.0,3.25,,0.0,,0.3076923076923077,3.0,0.0,,,0.0,
2025-10-11,kakao,K2,Long,5.71,5,3,1,1,1565.63,1.142,5.71,0.3333333333333333,1.0,0.8756567425569177,0.6,0.3333333333333333,1.0,1565.63,274.1908931698774,274.19089316987737
2025-10-12,kakao,K1,Short,6.92,3,4,1,0,0.0,2.3066666666666666,,0.25,0.0,0.43352601156069365,1.3333333333333333,0.25,0.0,,0.0,
2025-10-12,kakao,K1,Long,1.94,2,1,0,0,0.0,0.97,,0.0,,1.0309278350515465,0.5,0.0,,,0.0,
2025-10-12,kakao,K2,Short,7.99,7,5,2,1,1276.87,1.1414285714285715,7.99,0.4,0.5,0.8760951188986232,0.7142857142857143,0.4,0.5,1276.87,159.80851063829786,159.80851063829786
2025-10-12,kakao,K2,Long,1.4,0,0,0,0,0.0,,,,,0.0,,,,,0.0,
2025-10-13,kakao,K1,Short,6.28,0,0,0,0,0.0,,,,,0.0,,,,,0.0,
2025-10-13,kakao,K1,Long,5.56,0,2,1,0,0.0,,,0.5,0.0,0.0,,0.5,0.0,,0.0,
2025-10-13,kakao,K2,Short,1.96,0,1,0,0,0.0,,,0.0,,0.0,,0.0,,,0.0,
2025-10-13,kakao,K2,Long,9.56,4,1,1,0,0.0,2.39,,1.0,0.0,0.41841004184100417,0.25,1.0,0.0,,0.0,
2025-10-14,kakao,K1,Short,3.95,2,0,0,0,0.0,1.975,,,,0.5063291139240506,0.0,,,,0.0,
2025-10-14,kakao,K1,Long,6.25,4,3,0,0,0.0,1.5625,,0.0,,0.64,0.75,0.0,,,0.0,
2025-10-14,kakao,K2,Short,9.85,3,3,1,0,0.0,3.283333333333333,,0.3333333333333333,0.0,0.30456852791878175,1.0,0.3333333333333333,0.0,,0.0,
2025-10-14,kakao,K2,Long,5.87,3,1,0,0,0.0,1.9566666666666668,,0.0,,0.5110732538330494,0.3333333333333333,0.0,,,0.0,
2025-10-15,kakao,K1,Short,5.38,4,2,0,0,0.0,1.345,,0.0,,0.7434944237918216,0.5,0.0,,,0.0,
2025-10-15,kakao,K1,Long,5.95,4,2,0,0,0.0,1.4875,,0.0,,0.6722689075630252,0.5,0.0,,,0.0,
2025-10-15,kakao,K2,Short,9.06,5,4,3,0,0.0,1.812,,0.75,0.0,0.5518763796909492,0.8,0.75,0.0,,0.0,
